chr	start	stop	ancestry
3	96083058	99327109	EUR
3	99327109	99624406	EUR
3	99624406	102183048	EUR
3	102183048	105162285	EUR
3	105162285	107264432	EUR
3	107264432	108150910	EUR
3	108150910	109806293	EUR
3	109806293	110575780	EUR
3	110575780	113222710	EUR
3	113222710	115565057	EUR
3	115565057	117121230	EUR
3	117121230	119789596	EUR
3	119789596	120924677	EUR
3	120924677	123803758	EUR
3	123803758	127360326	EUR
3	127360326	129368353	EUR
3	129368353	131728126	EUR
3	131728126	133416312	EUR
3	133416312	135549808	EUR
3	135549808	137652305	EUR
3	137652305	139314519	EUR
3	139314519	141292082	EUR
3	141292082	143776993	EUR
3	143776993	147652994	EUR
3	147652994	148836547	EUR
3	148836547	150895438	EUR
3	150895438	152191344	EUR
3	152191344	154364630	EUR
3	154364630	157073924	EUR
3	157073924	159551551	EUR
3	159551551	161909681	EUR
3	161909681	163708331	EUR
3	163708331	167399986	EUR
3	167399986	171052587	EUR
3	171052587	172148025	EUR
3	172148025	174557918	EUR
3	174557918	175214913	EUR
3	175214913	176977984	EUR
3	176977984	180806434	EUR
3	180806434	182509337	EUR
3	182509337	184395717	EUR
3	184395717	186204235	EUR
3	186204235	188486544	EUR
3	188486544	189336989	EUR
3	189336989	190587260	EUR
3	190587260	190995473	EUR
3	190995473	192398034	EUR
3	192398034	194169873	EUR
3	194169873	195494690	EUR
3	195494690	196653736	EUR
3	196653736	198190508	EUR
4	10208	700824	EUR
4	700824	1524981	EUR
4	1524981	2308201	EUR
4	2308201	3868459	EUR
4	3868459	4568438	EUR
4	4568438	5816617	EUR
4	5816617	7366767	EUR
4	7366767	8152257	EUR
4	8152257	9158814	EUR
4	9158814	11411001	EUR
4	11411001	13124074	EUR
4	13124074	14035428	EUR
4	14035428	15298454	EUR
4	15298454	17239519	EUR
4	17239519	18840251	EUR
4	18840251	20484607	EUR
4	20484607	22524232	EUR
4	22524232	23921851	EUR
4	23921851	26185805	EUR
4	26185805	29126750	EUR
4	29126750	30453335	EUR
4	30453335	32592190	EUR
4	32592190	34346308	EUR
4	34346308	36672526	EUR
4	36672526	37897029	EUR
4	37897029	40870713	EUR
4	40870713	42213408	EUR
4	42213408	44607167	EUR
4	44607167	49151183	EUR
4	49151183	53791570	EUR
4	53791570	56771785	EUR
4	56771785	58494275	EUR
4	58494275	61297325	EUR
4	61297325	63475350	EUR
4	63475350	66736108	EUR
4	66736108	68627180	EUR
4	68627180	70605769	EUR
4	70605769	74394244	EUR
4	74394244	77413400	EUR
4	77413400	79025373	EUR
4	79025373	82753883	EUR
4	82753883	84512249	EUR
4	84512249	85682995	EUR
4	85682995	86964364	EUR
4	86964364	89210442	EUR
4	89210442	91245821	EUR
4	91245821	93839111	EUR
4	93839111	94976599	EUR
4	94976599	98498893	EUR
4	98498893	100212545	EUR
4	100212545	102467462	EUR
4	102467462	105562170	EUR
4	105562170	107205822	EUR
4	107205822	110141227	EUR
4	110141227	112325437	EUR
4	112325437	113946531	EUR
4	113946531	115851934	EUR
4	115851934	119012842	EUR
4	119012842	119509632	EUR
4	119509632	121537361	EUR
4	121537361	122448621	EUR
4	122448621	124296170	EUR
4	124296170	126353112	EUR
4	126353112	128761282	EUR
4	128761282	130181937	EUR
4	130181937	131745311	EUR
4	131745311	132592072	EUR
4	132592072	134897268	EUR
4	134897268	135936325	EUR
4	135936325	137622890	EUR
4	137622890	137868472	EUR
4	137868472	139913582	EUR
4	139913582	142307351	EUR
4	142307351	143956740	EUR
4	143956740	147542688	EUR
4	147542688	149763306	EUR
4	149763306	152644270	EUR
4	152644270	154626875	EUR
4	154626875	156252872	EUR
4	156252872	158064420	EUR
4	158064420	160923001	EUR
4	160923001	162492158	EUR
4	162492158	163079718	EUR
4	163079718	164551193	EUR
4	164551193	166097787	EUR
4	166097787	166726013	EUR
4	166726013	169759864	EUR
4	169759864	171638536	EUR
4	171638536	173554805	EUR
4	173554805	175209212	EUR
4	175209212	178480786	EUR
4	178480786	180203927	EUR
4	180203927	182203780	EUR
4	182203780	183393363	EUR
4	183393363	185466290	EUR
4	185466290	186471422	EUR
4	186471422	187773644	EUR
4	187773644	189588654	EUR
4	189588654	190183759	EUR
5	11875	1415514	EUR
5	1415514	2669989	EUR
5	2669989	4631825	EUR
5	4631825	5991717	EUR
5	5991717	7023201	EUR
5	7023201	9205437	EUR
5	9205437	11395339	EUR
5	11395339	13611522	EUR
5	13611522	16412905	EUR
5	16412905	18847908	EUR
5	18847908	22151519	EUR
5	22151519	24839714	EUR
5	24839714	26197572	EUR
5	26197572	26717152	EUR
5	26717152	27968898	EUR
5	27968898	30003843	EUR
5	30003843	32770644	EUR
5	32770644	34676940	EUR
5	34676940	36438152	EUR
5	36438152	38117060	EUR
5	38117060	39596750	EUR
5	39596750	42858112	EUR
5	42858112	52881116	EUR
5	52881116	54407873	EUR
5	54407873	56272660	EUR
5	56272660	58799380	EUR
5	58799380	61790609	EUR
5	61790609	62780273	EUR
5	62780273	64109946	EUR
5	64109946	66303964	EUR
5	66303964	68013947	EUR
5	68013947	71096890	EUR
5	71096890	73282304	EUR
5	73282304	74672139	EUR
5	74672139	77129124	EUR
5	77129124	78741315	EUR
5	78741315	81767571	EUR
5	81767571	84011262	EUR
5	84011262	86472172	EUR
5	86472172	89595165	EUR
5	89595165	91671154	EUR
5	91671154	96487028	EUR
5	96487028	97711949	EUR
5	97711949	99924963	EUR
5	99924963	101134655	EUR
5	101134655	103750446	EUR
5	103750446	107465462	EUR
5	107465462	109299301	EUR
5	109299301	111753684	EUR
5	111753684	113196847	EUR
5	113196847	114269597	EUR
5	114269597	115783250	EUR
5	115783250	116502421	EUR
5	116502421	117231140	EUR
5	117231140	118418617	EUR
5	118418617	119895631	EUR
5	119895631	122150144	EUR
5	122150144	123858800	EUR
5	123858800	125801602	EUR
5	125801602	127606135	EUR
5	127606135	129539728	EUR
5	129539728	133682912	EUR
5	133682912	135263204	EUR
5	135263204	137607787	EUR
5	137607787	140031561	EUR
5	140031561	142646484	EUR
5	142646484	145315971	EUR
5	145315971	147056017	EUR
5	147056017	150108378	EUR
5	150108378	151593050	EUR
5	151593050	153673287	EUR
5	153673287	157202743	EUR
5	157202743	159399239	EUR
5	159399239	159963304	EUR
5	159963304	162267483	EUR
5	162267483	164096101	EUR
5	164096101	165554891	EUR
5	165554891	167974992	EUR
5	167974992	169413494	EUR
5	169413494	172129074	EUR
5	172129074	173757543	EUR
5	173757543	175573504	EUR
5	175573504	177963481	EUR
5	177963481	179671059	EUR
5	179671059	181362530	EUR
6	121495	1477586	EUR
6	1477586	3413617	EUR
6	3413617	4659841	EUR
6	4659841	5664155	EUR
6	5664155	6899578	EUR
6	6899578	8258409	EUR
6	8258409	11236809	EUR
6	11236809	11910130	EUR
6	11910130	14328035	EUR
6	14328035	16807772	EUR
6	16807772	18318442	EUR
6	18318442	21478455	EUR
6	21478455	22749380	EUR
6	22749380	24582634	EUR
6	24582634	25684378	EUR
6	25684378	27258180	EUR
6	27258180	28904669	EUR
6	28904669	30106780	EUR
6	30106780	30425675	EUR
6	30425675	31282730	EUR
6	31282730	32518958	EUR
6	32518958	32648562	EUR
6	32648562	32877952	EUR
6	32877952	33988587	EUR
6	33988587	34671459	EUR
6	34671459	37606796	EUR
6	37606796	38719920	EUR
6	38719920	40444994	EUR
6	40444994	41655647	EUR
6	41655647	43990869	EUR
6	43990869	45126702	EUR
6	45126702	47741960	EUR
6	47741960	49528149	EUR
6	49528149	52346029	EUR
6	52346029	53939938	EUR
6	53939938	56175027	EUR
6	56175027	60230066	EUR
6	60230066	61784470	EUR
6	61784470	62899114	EUR
6	62899114	65054061	EUR
6	65054061	66847728	EUR
6	66847728	67719791	EUR
6	67719791	69687608	EUR
6	69687608	70899681	EUR
6	70899681	72462921	EUR
6	72462921	74752287	EUR
6	74752287	76553063	EUR
6	76553063	79155850	EUR
6	79155850	81682629	EUR
6	81682629	84499974	EUR
6	84499974	85531233	EUR
6	85531233	87831851	EUR
6	87831851	89042663	EUR
6	89042663	90500688	EUR
6	90500688	93017419	EUR
6	93017419	94482868	EUR
6	94482868	96670985	EUR
6	96670985	99226864	EUR
6	99226864	101418492	EUR
6	101418492	103534761	EUR
6	103534761	105505471	EUR
6	105505471	107099183	EUR
6	107099183	109962510	EUR
6	109962510	111111870	EUR
6	111111870	114281525	EUR
6	114281525	115810926	EUR
6	115810926	118755755	EUR
6	118755755	119208045	EUR
6	119208045	122787562	EUR
6	122787562	123977212	EUR
6	123977212	126255600	EUR
6	126255600	129539492	EUR
6	129539492	130615104	EUR
6	130615104	132391287	EUR
6	132391287	134250058	EUR
6	134250058	136986161	EUR
6	136986161	139524383	EUR
6	139524383	143401375	EUR
6	143401375	145703109	EUR
6	145703109	147860456	EUR
6	147860456	148895740	EUR
6	148895740	151319866	EUR
6	151319866	153379899	EUR
6	153379899	157125091	EUR
6	157125091	159132623	EUR
6	159132623	161426875	EUR
6	161426875	163903218	EUR
6	163903218	165669738	EUR
6	165669738	167301917	EUR
6	167301917	169069606	EUR
6	169069606	170741882	EUR
7	31439	386899	EUR
7	386899	1286744	EUR
7	1286744	2441094	EUR
7	2441094	3307193	EUR
7	3307193	4890158	EUR
7	4890158	6804943	EUR
7	6804943	8222341	EUR
7	8222341	9159491	EUR
7	9159491	11260027	EUR
7	11260027	12650793	EUR
7	12650793	14101970	EUR
7	14101970	15566660	EUR
7	15566660	16696135	EUR
7	16696135	18904701	EUR
7	18904701	21029233	EUR
7	21029233	22732641	EUR
7	22732641	25868614	EUR
7	25868614	28672186	EUR
7	28672186	30898577	EUR
7	30898577	33516229	EUR
7	33516229	35316362	EUR
7	35316362	38128414	EUR
7	38128414	39031476	EUR
7	39031476	41380211	EUR
7	41380211	43407985	EUR
7	43407985	44031335	EUR
7	44031335	45205717	EUR
7	45205717	47883168	EUR
7	47883168	50325467	EUR
7	50325467	53108926	EUR
7	53108926	55111707	EUR
7	55111707	57315276	EUR
7	57315276	63654184	EUR
7	63654184	65820738	EUR
7	65820738	66485627	EUR
7	66485627	68062875	EUR
7	68062875	68545870	EUR
7	68545870	70670275	EUR
7	70670275	73268404	EUR
7	73268404	75960520	EUR
7	75960520	78464626	EUR
7	78464626	80130516	EUR
7	80130516	82385917	EUR
7	82385917	83133485	EUR
7	83133485	85728180	EUR
7	85728180	89107878	EUR
7	89107878	91112059	EUR
7	91112059	93388705	EUR
7	93388705	96407667	EUR
7	96407667	97471491	EUR
7	97471491	99354376	EUR
7	99354376	102496129	EUR
7	102496129	102919930	EUR
7	102919930	104212508	EUR
7	104212508	106310044	EUR
7	106310044	107964837	EUR
7	107964837	110008212	EUR
7	110008212	111907143	EUR
7	111907143	115285268	EUR
7	115285268	116587257	EUR
7	116587257	118713025	EUR
7	118713025	122294601	EUR
7	122294601	125290984	EUR
7	125290984	128269098	EUR
7	128269098	131949760	EUR
7	131949760	133309880	EUR
7	133309880	136288228	EUR
7	136288228	138403410	EUR
7	138403410	140483185	EUR
7	140483185	144260137	EUR
7	144260137	144581155	EUR
7	144581155	146882329	EUR
7	146882329	148057181	EUR
7	148057181	150144923	EUR
7	150144923	151346135	EUR
7	151346135	153300525	EUR
7	153300525	154760466	EUR
7	154760466	155990172	EUR
7	155990172	157775938	EUR
7	157775938	159334873	EUR
8	71179	566193	EUR
8	566193	1213521	EUR
8	1213521	2066999	EUR
8	2066999	2937908	EUR
8	2937908	3535190	EUR
8	3535190	4622470	EUR
8	4622470	5034204	EUR
8	5034204	6284823	EUR
8	6284823	6826893	EUR
8	6826893	8879954	EUR
8	8879954	9819706	EUR
8	9819706	11624755	EUR
8	11624755	13538501	EUR
8	13538501	14087524	EUR
8	14087524	15440595	EUR
8	15440595	16183724	EUR
8	16183724	17133745	EUR
8	17133745	18658702	EUR
8	18658702	19634643	EUR
8	19634643	20281092	EUR
8	20281092	22159255	EUR
8	22159255	23693608	EUR
8	23693608	24116062	EUR
8	24116062	26825097	EUR
8	26825097	27902108	EUR
8	27902108	31277048	EUR
8	31277048	33209476	EUR
8	33209476	37613538	EUR
8	37613538	39925906	EUR
8	39925906	40678173	EUR
8	40678173	41866032	EUR
8	41866032	45930525	EUR
8	45930525	48677525	EUR
8	48677525	52101256	EUR
8	52101256	54355052	EUR
8	54355052	56595548	EUR
8	56595548	59068223	EUR
8	59068223	61096254	EUR
8	61096254	63302015	EUR
8	63302015	64364160	EUR
8	64364160	67657509	EUR
8	67657509	68950864	EUR
8	68950864	72257032	EUR
8	72257032	72924821	EUR
8	72924821	73688159	EUR
8	73688159	76466674	EUR
8	76466674	78839895	EUR
8	78839895	80453471	EUR
8	80453471	82816871	EUR
8	82816871	84202208	EUR
8	84202208	88074311	EUR
8	88074311	89625972	EUR
8	89625972	93995322	EUR
8	93995322	95522578	EUR
8	95522578	98079825	EUR
8	98079825	100487356	EUR
8	100487356	102719354	EUR
8	102719354	103865639	EUR
8	103865639	107380234	EUR
8	107380234	109750972	EUR
8	109750972	113771608	EUR
8	113771608	117286508	EUR
8	117286508	120544782	EUR
8	120544782	122785250	EUR
8	122785250	125397972	EUR
8	125397972	127646000	EUR
8	127646000	129685072	EUR
8	129685072	131608576	EUR
8	131608576	134397226	EUR
8	134397226	136298929	EUR
8	136298929	138243881	EUR
8	138243881	140485790	EUR
8	140485790	141601120	EUR
8	141601120	143133213	EUR
8	143133213	145075767	EUR
9	10648	902256	EUR
9	902256	2170859	EUR
9	2170859	3996794	EUR
9	3996794	5557422	EUR
9	5557422	7376754	EUR
9	7376754	8813600	EUR
9	8813600	9919288	EUR
9	9919288	10879198	EUR
9	10879198	12275026	EUR
9	12275026	14334668	EUR
9	14334668	16658917	EUR
9	16658917	17986407	EUR
9	17986407	20472385	EUR
9	20472385	23084615	EUR
9	23084615	25566147	EUR
9	25566147	27637396	EUR
9	27637396	28885932	EUR
9	28885932	31590323	EUR
9	31590323	32738472	EUR
9	32738472	35906658	EUR
9	35906658	37684756	EUR
9	37684756	43269938	EUR
9	43269938	69277370	EUR
9	69277370	70487377	EUR
9	70487377	73177385	EUR
9	73177385	76027312	EUR
9	76027312	77520738	EUR
9	77520738	79735850	EUR
9	79735850	80842405	EUR
9	80842405	82816524	EUR
9	82816524	84085678	EUR
9	84085678	86107180	EUR
9	86107180	86578838	EUR
9	86578838	88776717	EUR
9	88776717	90896966	EUR
9	90896966	92118238	EUR
9	92118238	93743725	EUR
9	93743725	96321740	EUR
9	96321740	98446006	EUR
9	98446006	101111504	EUR
9	101111504	103206819	EUR
9	103206819	104914477	EUR
9	104914477	107877673	EUR
9	107877673	110325860	EUR
9	110325860	112069748	EUR
9	112069748	114257332	EUR
9	114257332	116276894	EUR
9	116276894	117971434	EUR
9	117971434	119020547	EUR
9	119020547	121609349	EUR
9	121609349	124208624	EUR
9	124208624	126717310	EUR
9	126717310	127442497	EUR
9	127442497	130234858	EUR
9	130234858	131671545	EUR
9	131671545	133622201	EUR
9	133622201	134697433	EUR
9	134697433	136067443	EUR
9	136067443	136747654	EUR
9	136747654	138221689	EUR
10	11501	1705475	EUR
10	1705475	2953433	EUR
10	2953433	4260647	EUR
10	4260647	5353477	EUR
10	5353477	6576860	EUR
10	6576860	8733172	EUR
10	8733172	10502538	EUR
10	10502538	12817069	EUR
10	12817069	14370880	EUR
10	14370880	14854549	EUR
10	14854549	16509768	EUR
10	16509768	18247798	EUR
10	18247798	19429335	EUR
10	19429335	20628450	EUR
10	20628450	23411554	EUR
10	23411554	25709995	EUR
10	25709995	26597717	EUR
10	26597717	28447474	EUR
10	28447474	29996990	EUR
10	29996990	32165756	EUR
10	32165756	33912977	EUR
10	33912977	36185218	EUR
10	36185218	37545448	EUR
10	37545448	41707258	EUR
10	41707258	44040315	EUR
10	44040315	47907130	EUR
10	47907130	49632652	EUR
10	49632652	51840359	EUR
10	51840359	53122778	EUR
10	53122778	55128368	EUR
10	55128368	56582711	EUR
10	56582711	57664823	EUR
10	57664823	59627093	EUR
10	59627093	61150606	EUR
10	61150606	64035328	EUR
10	64035328	66007376	EUR
10	66007376	68140688	EUR
10	68140688	70119340	EUR
10	70119340	71298712	EUR
10	71298712	73939296	EUR
10	73939296	77446959	EUR
10	77446959	78702920	EUR
10	78702920	80126241	EUR
10	80126241	82623521	EUR
10	82623521	84163216	EUR
10	84163216	85527102	EUR
10	85527102	87392430	EUR
10	87392430	89889663	EUR
10	89889663	93087358	EUR
10	93087358	95307050	EUR
10	95307050	98322738	EUR
10	98322738	100331627	EUR
10	100331627	104382250	EUR
10	104382250	106967371	EUR
10	106967371	108557529	EUR
10	108557529	109285213	EUR
10	109285213	113568394	EUR
10	113568394	116660024	EUR
10	116660024	120116383	EUR
10	120116383	120648786	EUR
10	120648786	121378757	EUR
10	121378757	122142197	EUR
10	122142197	123520147	EUR
10	123520147	124468000	EUR
10	124468000	126724654	EUR
10	126724654	128034839	EUR
10	128034839	129669329	EUR
10	129669329	131202243	EUR
10	131202243	132796782	EUR
10	132796782	133292471	EUR
10	133292471	133766275	EUR
11	128446	2028171	EUR
11	2028171	4444924	EUR
11	4444924	5228599	EUR
11	5228599	6898036	EUR
11	6898036	8312382	EUR
11	8312382	9067573	EUR
11	9067573	10940012	EUR
11	10940012	12257886	EUR
11	12257886	15724846	EUR
11	15724846	16821828	EUR
11	16821828	19289091	EUR
11	19289091	20102503	EUR
11	20102503	21241625	EUR
11	21241625	22351850	EUR
11	22351850	23651499	EUR
11	23651499	26000335	EUR
11	26000335	26449131	EUR
11	26449131	29508700	EUR
11	29508700	30827313	EUR
11	30827313	33937829	EUR
11	33937829	35196898	EUR
11	35196898	37124544	EUR
11	37124544	40700059	EUR
11	40700059	44271197	EUR
11	44271197	46868162	EUR
11	46868162	54537872	EUR
11	54537872	56199647	EUR
11	56199647	60340200	EUR
11	60340200	63591911	EUR
11	63591911	66158645	EUR
11	66158645	69043369	EUR
11	69043369	70534514	EUR
11	70534514	73239514	EUR
11	73239514	76634466	EUR
11	76634466	77086736	EUR
11	77086736	79060044	EUR
11	79060044	80417878	EUR
11	80417878	81500560	EUR
11	81500560	84668991	EUR
11	84668991	86715836	EUR
11	86715836	86981626	EUR
11	86981626	89815716	EUR
11	89815716	91233246	EUR
11	91233246	94658748	EUR
11	94658748	96246170	EUR
11	96246170	97187949	EUR
11	97187949	98834824	EUR
11	98834824	100545331	EUR
11	100545331	102520542	EUR
11	102520542	103963329	EUR
11	103963329	104558162	EUR
11	104558162	107179934	EUR
11	107179934	108041323	EUR
11	108041323	112588388	EUR
11	112588388	114145359	EUR
11	114145359	118153413	EUR
11	118153413	120628687	EUR
11	120628687	122721021	EUR
11	122721021	125104692	EUR
11	125104692	126441018	EUR
11	126441018	127807979	EUR
11	127807979	128319256	EUR
11	128319256	129543969	EUR
11	129543969	130633717	EUR
11	130633717	132004636	EUR
11	132004636	134340650	EUR
11	134340650	135076141	EUR
12	10709	1525284	EUR
12	1525284	2966314	EUR
12	2966314	4309514	EUR
12	4309514	5914520	EUR
12	5914520	8604885	EUR
12	8604885	9849404	EUR
12	9849404	12582501	EUR
12	12582501	14114541	EUR
12	14114541	17216835	EUR
12	17216835	18949866	EUR
12	18949866	20711199	EUR
12	20711199	21630629	EUR
12	21630629	24432767	EUR
12	24432767	26099426	EUR
12	26099426	27646955	EUR
12	27646955	29514747	EUR
12	29514747	30570685	EUR
12	30570685	31499246	EUR
12	31499246	32546655	EUR
12	32546655	37236646	EUR
12	37236646	40329369	EUR
12	40329369	41521876	EUR
12	41521876	44530964	EUR
12	44530964	45630903	EUR
12	45630903	48762437	EUR
12	48762437	51382710	EUR
12	51382710	52559329	EUR
12	52559329	53989716	EUR
12	53989716	57143206	EUR
12	57143206	58578966	EUR
12	58578966	61529815	EUR
12	61529815	64125296	EUR
12	64125296	65977601	EUR
12	65977601	68398491	EUR
12	68398491	70565477	EUR
12	70565477	72609437	EUR
12	72609437	76707343	EUR
12	76707343	77408286	EUR
12	77408286	79183036	EUR
12	79183036	81575091	EUR
12	81575091	83838491	EUR
12	83838491	87340024	EUR
12	87340024	89285600	EUR
12	89285600	91849133	EUR
12	91849133	94529398	EUR
12	94529398	95627836	EUR
12	95627836	98186323	EUR
12	98186323	99424032	EUR
12	99424032	103736758	EUR
12	103736758	105970320	EUR
12	105970320	108876352	EUR
12	108876352	112823299	EUR
12	112823299	113743304	EUR
12	113743304	116319482	EUR
12	116319482	117427396	EUR
12	117427396	119088779	EUR
12	119088779	121376241	EUR
12	121376241	124360734	EUR
12	124360734	127025612	EUR
12	127025612	128325887	EUR
12	128325887	129894851	EUR
12	129894851	130929139	EUR
12	130929139	132284095	EUR
12	132284095	133264718	EUR
13	18171494	20371044	EUR
13	20371044	21669277	EUR
13	21669277	22933765	EUR
13	22933765	24519844	EUR
13	24519844	26711186	EUR
13	26711186	28124772	EUR
13	28124772	30052157	EUR
13	30052157	31986195	EUR
13	31986195	32979093	EUR
13	32979093	34560708	EUR
13	34560708	35707761	EUR
13	35707761	37717518	EUR
13	37717518	39514718	EUR
13	39514718	40976519	EUR
13	40976519	43185536	EUR
13	43185536	44066179	EUR
13	44066179	45922605	EUR
13	45922605	46753025	EUR
13	46753025	47880356	EUR
13	47880356	51150722	EUR
13	51150722	52140828	EUR
13	52140828	55028648	EUR
13	55028648	56056257	EUR
13	56056257	59515420	EUR
13	59515420	60693411	EUR
13	60693411	63397672	EUR
13	63397672	64959486	EUR
13	64959486	68064219	EUR
13	68064219	70151415	EUR
13	70151415	71923111	EUR
13	71923111	73379361	EUR
13	73379361	74949651	EUR
13	74949651	77460429	EUR
13	77460429	78234794	EUR
13	78234794	80205046	EUR
13	80205046	83562262	EUR
13	83562262	87632748	EUR
13	87632748	91113252	EUR
13	91113252	94825176	EUR
13	94825176	97661504	EUR
13	97661504	99871864	EUR
13	99871864	101655501	EUR
13	101655501	103177097	EUR
13	103177097	104988814	EUR
13	104988814	108057284	EUR
13	108057284	108810278	EUR
13	108810278	110581699	EUR
13	110581699	111677479	EUR
13	111677479	112916848	EUR
13	112916848	114353285	EUR
14	20653557	22124728	EUR
14	22124728	24958905	EUR
14	24958905	26449198	EUR
14	26449198	29503767	EUR
14	29503767	32903967	EUR
14	32903967	35390868	EUR
14	35390868	39873373	EUR
14	39873373	41146636	EUR
14	41146636	44073392	EUR
14	44073392	46989333	EUR
14	46989333	48537145	EUR
14	48537145	51612492	EUR
14	51612492	53698623	EUR
14	53698623	56126490	EUR
14	56126490	58981113	EUR
14	58981113	60029436	EUR
14	60029436	62700089	EUR
14	62700089	63870820	EUR
14	63870820	65238401	EUR
14	65238401	67604927	EUR
14	67604927	69347807	EUR
14	69347807	72421356	EUR
14	72421356	74348536	EUR
14	74348536	76761476	EUR
14	76761476	78751130	EUR
14	78751130	79201174	EUR
14	79201174	81113662	EUR
14	81113662	82075044	EUR
14	82075044	83623045	EUR
14	83623045	85101770	EUR
14	85101770	86869539	EUR
14	86869539	89032190	EUR
14	89032190	90720077	EUR
14	90720077	92917394	EUR
14	92917394	94427413	EUR
14	94427413	96101661	EUR
14	96101661	97653974	EUR
14	97653974	98672420	EUR
14	98672420	100895224	EUR
14	100895224	101699807	EUR
14	101699807	104158005	EUR
14	104158005	105486004	EUR
14	105486004	106882741	EUR
15	23850554	26295433	EUR
15	26295433	29134579	EUR
15	29134579	33236067	EUR
15	33236067	35434893	EUR
15	35434893	35964481	EUR
15	35964481	37270339	EUR
15	37270339	38822245	EUR
15	38822245	39379313	EUR
15	39379313	44802998	EUR
15	44802998	46326761	EUR
15	46326761	49901356	EUR
15	49901356	51725148	EUR
15	51725148	53874621	EUR
15	53874621	56033314	EUR
15	56033314	57351455	EUR
15	57351455	59836878	EUR
15	59836878	60916530	EUR
15	60916530	62923863	EUR
15	62923863	63808593	EUR
15	63808593	67097074	EUR
15	67097074	68726578	EUR
15	68726578	71629500	EUR
15	71629500	74089851	EUR
15	74089851	75910714	EUR
15	75910714	79704552	EUR
15	79704552	81898534	EUR
15	81898534	85800197	EUR
15	85800197	87162030	EUR
15	87162030	88827392	EUR
15	88827392	90742782	EUR
15	90742782	92128515	EUR
15	92128515	93965854	EUR
15	93965854	94312747	EUR
15	94312747	95326211	EUR
15	95326211	96973699	EUR
15	96973699	98913324	EUR
15	98913324	100206938	EUR
15	100206938	101980858	EUR
16	10031	1194887	EUR
16	1194887	2035294	EUR
16	2035294	4203991	EUR
16	4203991	5067606	EUR
16	5067606	6196894	EUR
16	6196894	7479908	EUR
16	7479908	8403267	EUR
16	8403267	10253640	EUR
16	10253640	11554324	EUR
16	11554324	13224694	EUR
16	13224694	17160447	EUR
16	17160447	20139051	EUR
16	20139051	23359789	EUR
16	23359789	25584972	EUR
16	25584972	27015117	EUR
16	27015117	33520050	EUR
16	33520050	46381684	EUR
16	46381684	51034025	EUR
16	51034025	53815773	EUR
16	53815773	55761660	EUR
16	55761660	57010410	EUR
16	57010410	58295253	EUR
16	58295253	60049115	EUR
16	60049115	62536937	EUR
16	62536937	63803517	EUR
16	63803517	65506770	EUR
16	65506770	67561130	EUR
16	67561130	70486376	EUR
16	70486376	74052973	EUR
16	74052973	76023784	EUR
16	76023784	77707683	EUR
16	77707683	78867760	EUR
16	78867760	80523575	EUR
16	80523575	81398416	EUR
16	81398416	82644088	EUR
16	82644088	83522030	EUR
16	83522030	84209071	EUR
16	84209071	84973419	EUR
16	84973419	86522303	EUR
16	86522303	87613619	EUR
16	87613619	88487888	EUR
16	88487888	90220225	EUR
17	120360	797447	EUR
17	797447	1037030	EUR
17	1037030	2732380	EUR
17	2732380	3902554	EUR
17	3902554	4500964	EUR
17	4500964	5834263	EUR
17	5834263	6730775	EUR
17	6730775	8996563	EUR
17	8996563	10322869	EUR
17	10322869	12659834	EUR
17	12659834	14396575	EUR
17	14396575	18423015	EUR
17	18423015	21400685	EUR
17	21400685	32554656	EUR
17	32554656	33684959	EUR
17	33684959	34351819	EUR
17	34351819	35674782	EUR
17	35674782	38251052	EUR
17	38251052	40098239	EUR
17	40098239	41502931	EUR
17	41502931	45535398	EUR
17	45535398	49918934	EUR
17	49918934	53040813	EUR
17	53040813	55272354	EUR
17	55272354	57530311	EUR
17	57530311	61236665	EUR
17	61236665	65107074	EUR
17	65107074	66806071	EUR
17	66806071	69532290	EUR
17	69532290	71550865	EUR
17	71550865	74173501	EUR
17	74173501	76595643	EUR
17	76595643	77620604	EUR
17	77620604	79101279	EUR
17	79101279	79784798	EUR
17	79784798	81730962	EUR
17	81730962	83242554	EUR
18	36427	1575200	EUR
18	1575200	3426140	EUR
18	3426140	5365539	EUR
18	5365539	7689008	EUR
18	7689008	10102919	EUR
18	10102919	11873935	EUR
18	11873935	12528622	EUR
18	12528622	15410468	EUR
18	15410468	22425453	EUR
18	22425453	25170857	EUR
18	25170857	26760097	EUR
18	26760097	29294167	EUR
18	29294167	31346665	EUR
18	31346665	36213990	EUR
18	36213990	38310793	EUR
18	38310793	40104430	EUR
18	40104430	41188652	EUR
18	41188652	42892159	EUR
18	42892159	45046071	EUR
18	45046071	47597190	EUR
18	47597190	49678025	EUR
18	49678025	51550680	EUR
18	51550680	53661224	EUR
18	53661224	54538240	EUR
18	54538240	57424268	EUR
18	57424268	59047676	EUR
18	59047676	60426196	EUR
18	60426196	63290163	EUR
18	63290163	64421566	EUR
18	64421566	66586031	EUR
18	66586031	68522727	EUR
18	68522727	70377233	EUR
18	70377233	72293346	EUR
18	72293346	75157357	EUR
18	75157357	76580086	EUR
18	76580086	78023072	EUR
18	78023072	79390792	EUR
18	79390792	80262725	EUR
19	90949	1346777	EUR
19	1346777	2538142	EUR
19	2538142	5354751	EUR
19	5354751	6508319	EUR
19	6508319	8288001	EUR
19	8288001	11172307	EUR
19	11172307	13465825	EUR
19	13465825	15120917	EUR
19	15120917	17934310	EUR
